Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Business Location
0428550-01-001,0428550,Anchor Oyster Bar Inc,Anchor Oyster Bar Inc,579 Castro St,94114,08,5800,01/01/2008 12:00:00 AM,01/01/2008 12:00:00 AM,589 Adobe Canyon Rd,"579 CASTRO ST
San Francisco, CA 94114
(37.759638, -122.434874)"
0428663-02-001,0428663,Crown & Crumpet Llc,Crown & Crumpet,1746 Post St,94115,08,5800,05/15/2008 12:00:00 AM,03/26/2013 12:00:00 AM,213 Lower Via Casitas Apt. B3,"1746 POST ST
San Francisco, CA 94115
(37.785486, -122.430561)"
0428785-01-001,0428785,Pisoni T/chiavino S,Wines Of California Wine Bar,Pier 39 Space N-111,94133,08,5812,06/01/2008 12:00:00 AM,06/01/2008 12:00:00 AM,39 Pier #238,"111 San
Francisco, CA 94133
"
0428838-01-001,0428838,Six Twenty-Three Inc,Intl House Of Pancakes Inc,2299 Lombard St,94123,08,5800,01/01/2008 12:00:00 AM,01/01/2008 12:00:00 AM,1323 Newbury Rd #100,"2299 LOMBARD ST
San Francisco, CA 94123
(37.799418, -122.439052)"
0428856-01-999,0428856,Parker Jr Richard L,Richards Gourmet Bbq,431 Newcastle Court,94591,08,3079,05/13/2008 12:00:00 AM,05/13/2008 12:00:00 AM,0000 Undeliverable Mail,"431 NEWCASTLE COURT
VALLEJO, CA 94591
(38.100939, -122.189455)"
0428912-01-001,0428912,301 Mission Restaurant Co Llc,301 Mission Restaurant Co Llc,301 Mission St,94105,08,5800,10/05/2006 12:00:00 AM,07/06/2011 12:00:00 AM,244 California St. Suite 410,"301 MISSION ST
San Francisco, CA 94105
(37.790753, -122.396321)"
0428912-02-001,0428912,301 Mission Restaurant Co Llc,Rn74,301 Mission St,94105,08,5800,10/05/2006 12:00:00 AM,07/06/2011 12:00:00 AM,244 California St. Suite 410,"301 MISSION ST
San Francisco, CA 94105
(37.790753, -122.396321)"
0428934-01-001,0428934,Om Shan Tea Llc,Om Shan Tea,2912 Diamond St 227,94131,08,5800,05/12/2008 12:00:00 AM,05/12/2008 12:00:00 AM,0000 Undeliverable Mail,"2912 DIAMOND ST
San Francisco, CA 94131
(37.733237, -122.434249)"
0428934-01-002,0428934,Om Shan Tea Llc,Om Shan Tea,233 14th St,94103,08,5800,05/12/2008 12:00:00 AM,02/15/2012 12:00:00 AM,0000 Undeliverable Mail,"233 14TH ST
San Francisco, CA 94103
(37.768371, -122.418661)"
0428950-01-001,0428950,Spears April S,Auntie Aprils,4618 3rd St,94124,08,3079,05/15/2008 12:00:00 AM,05/15/2008 12:00:00 AM,4618 3rd St,"4618 3RD ST
San Francisco, CA 94124
(37.736041, -122.390344)"
0429058-01-001,0429058,Komiyama Mieko,Halu,312 8th Ave,94118,08,3079,06/01/2008 12:00:00 AM,06/01/2008 12:00:00 AM,312 8th Ave,"312 8TH AVE
San Francisco, CA 94118
(37.782581, -122.466551)"
0429149-01-001,0429149,Gul Food Mgmt Inc,Jack In The Box #552,42 First St,94105,08,5800,03/31/2008 12:00:00 AM,03/31/2008 12:00:00 AM,Po Box 1810,"42 FIRST ST
San Francisco, CA 94105
(37.790382, -122.398319)"
0429149-02-001,0429149,Gul Food Mgmt Inc,Jack In The Box #556,366 Bayshore Bl,94124,08,5800,03/31/2008 12:00:00 AM,03/31/2008 12:00:00 AM,Po Box 1810,"366 BAYSHORE
BL San Francisco, CA 94124
"
0429149-03-001,0429149,Gul Food Mgmt Inc,Jack In The Box #558,4649 Geary Bl,94118,08,5800,03/31/2008 12:00:00 AM,03/31/2008 12:00:00 AM,Po Box 1810,"4649 GEARY
BL San Francisco, CA 94118
(37.780729, -122.469296)"
0429149-04-001,0429149,Gul Food Mgmt Inc,Jack In The Box #545,400 Geary St,94102,08,5800,03/31/2008 12:00:00 AM,03/31/2008 12:00:00 AM,Po Box 1810,"400 GEARY ST
San Francisco, CA 94102
(37.787151, -122.409887)"
0429330-01-001,0429330,Shri Dwarkadheesh Enterprises,Little Caesars Pizza,955 Geneva Ave,94112,08,5800,06/01/2008 12:00:00 AM,06/01/2008 12:00:00 AM,1110 Catamaran St,"955 GENEVA AVE
San Francisco, CA 94112
(37.715962, -122.440028)"
0429340-01-001,0429340,Nasser Abdo A,Island Market & Deli,2 Ave Of Palms Bldg 146 94130,94130,08,3079,06/10/2008 12:00:00 AM,06/10/2008 12:00:00 AM,2 Ave Of Palms Bldg 146,"2 AVE
San Francisco, CA 94130
(37.818747, -122.369056)"
0429384-01-001,0429384,Bc Group Inc,Basil Canteen,1489 Folsom St,94103,08,5800,06/15/2008 12:00:00 AM,06/15/2008 12:00:00 AM,6375 Estates Dr,"1489 FOLSOM ST
San Francisco, CA 94103
(37.772132, -122.413693)"
0429422-01-001,0429422,King Of Wonton & Noodles Usinc,King Of Wonton & Noodles Us,1936 Irving St,94122,08,5800,06/13/2008 12:00:00 AM,06/13/2008 12:00:00 AM,1936 Irving St,"1936 IRVING ST
San Francisco, CA 94122
(37.763493, -122.478977)"
0429467-01-001,0429467,Vartanian Armen,Pepe's Taqueria,101 Spear St A15,94105,08,3079,06/15/2008 12:00:00 AM,06/15/2008 12:00:00 AM,101 Spear St #A15 Rincon Ctr,"101 SPEAR ST
San Francisco, CA 94105
(37.792534, -122.394067)"
0429513-01-001,0429513,Argueta Miguel A,Ilobasco Restaurant & Pupuseri,2680 San Bruno Ave,94134,08,3079,06/20/2008 12:00:00 AM,06/20/2008 12:00:00 AM,2680 San Bruno Av,"2680 SAN BRUNO AVE
San Francisco, CA 94134
(37.727909, -122.403719)"
0429521-01-001,0429521,Hakim Mazal,Mazel Tove Catering,720 Clement St,94118,08,3079,06/04/2008 12:00:00 AM,06/04/2008 12:00:00 AM,720 Clement St,"720 CLEMENT ST
San Francisco, CA 94118
(37.782839, -122.467012)"
0429572-01-001,0429572,Horatius Inc,Horatius,350 Kansas St,94103,08,5800,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,1505 Sobre Vista Road,"350 KANSAS ST
San Francisco, CA 94103
(37.765405, -122.403596)"
0429588-01-001,0429588,Balompie Cafe No 3 Inc,Balompie Cafe No 3,3801 Mission St,94110,08,5800,06/12/2008 12:00:00 AM,06/12/2008 12:00:00 AM,3801 Mission Street,"3801 MISSION ST
San Francisco, CA 94110
(37.735552, -122.424639)"
0429765-01-001,0429765,Fresh & Natural 75 Llc,Fresh & Natural 75 Llc,1300 Evans Ave,94124,08,5812,05/10/2008 12:00:00 AM,05/10/2008 12:00:00 AM,42431 Grand Teton Park St,"1300 EVANS AVE
San Francisco, CA 94124
(37.739309, -122.381738)"
0429786-01-001,0429786,Jasmine Garden Llc,Jasmine Garden,708 14th St,94114,08,5812,06/09/2008 12:00:00 AM,06/09/2008 12:00:00 AM,708 14th St,"708 14TH ST
San Francisco, CA 94114
(37.767716, -122.42934)"
0429796-01-001,0429796,Parker Nicholas H,Stuyvesant Coffee & Tea,1275 2nd Ave 5,94122,08,3079,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,1275 2nd Ave 5,"1275 2ND AVE
San Francisco, CA 94122
(37.764816, -122.458859)"
0429796-02-001,0429796,Parker Nicholas H,Mercury Cafe,201 Octavia St,94102,08,3079,07/01/2008 12:00:00 AM,12/01/2008 12:00:00 AM,1275 2nd Ave 5,"201 OCTAVIA ST
San Francisco, CA 94102
(37.773876, -122.42411)"
0429835-01-001,0429835,Internos Wine Cafe Llc,Internos Wine Cafe,3240 Geary Blvd,94118,08,5812,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,3240 Geary Blvd,"3240 GEARY BLVD
San Francisco, CA 94118
(37.781733, -122.45359)"
0430103-01-001,0430103,Queens Louisiana Po-Boy Cafe L,Queens Louisiana Po-Boy Cafe L,3030 San Bruno Ave,94134,08,5812,11/01/2008 12:00:00 AM,11/01/2008 12:00:00 AM,3026 San Bruno Ave,"3030 SAN BRUNO AVE
San Francisco, CA 94134
(37.723864, -122.402061)"
0430113-01-001,0430113,My Corner Cafe Inc,My Corner Cafe Inc,1500 S Van Ness Ave,94110,08,5800,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,1500 S Van Ness Ave,"1500 S VAN NESS AVE
San Francisco, CA 94110
(37.748937, -122.415932)"
0430137-01-001,0430137,Ly Hui,Rin's,4301 24th St,94114,08,3079,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,4301 24th St,"4301 24TH ST
San Francisco, CA 94114
(37.751023, -122.438621)"
0430241-02-001,0430241,Gallardo Juan/gallardo Maria,Gallardos Mexican Restaurant,3248 18th St,94110,08,5812,07/01/2008 12:00:00 AM,05/01/2013 12:00:00 AM,3248 18th St,"3248 18TH ST
San Francisco, CA 94110
(37.762037, -122.415969)"
0430289-01-001,0430289,Elsakar Ahmed,Bursa,60 West Portal Ave,94127,08,3079,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,60 West Portal Ave,"60 WEST PORTAL AVE
San Francisco, CA 94127
(37.740189, -122.466564)"
0430289-02-001,0430289,Elsakar Ahmed,Layaly Mediterranean Grill,2435 Clement St,94121,08,3079,07/01/2008 12:00:00 AM,11/12/2009 12:00:00 AM,60 West Portal Ave,"2435 CLEMENT ST
San Francisco, CA 94121
(37.781974, -122.485588)"
0430380-01-001,0430380,Orphan Andy's Inc,Orphan Andy's,3991  A 17th St,94114,08,5800,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,2370 Market St #503,"3991 A 17TH ST
San Francisco, CA 94114
(37.76253, -122.434433)"
0430497-02-001,0430497,Julian Adelaide A,Bon Jour Patisserie,655 Townsend St,94103,08,3079,04/30/2008 12:00:00 AM,01/31/2011 12:00:00 AM,655 Townsend St,"655 TOWNSEND ST
San Francisco, CA 94103
(37.770945, -122.402756)"
0430512-01-001,0430512,Lotus Consortium Inc,Sudachi Sushi,1217 Sutter St,94109,08,5800,08/01/2008 12:00:00 AM,08/01/2008 12:00:00 AM,0000 Undeliverable Mail,"1217 SUTTER ST
San Francisco, CA 94109
(37.787709, -122.4205)"
0430550-01-001,0430550,Fernandez Ana M,Ana's Day Care,585 Gates St,94110,08,3079,07/01/2007 12:00:00 AM,07/01/2007 12:00:00 AM,585 Gates St,"585 GATES ST
San Francisco, CA 94110
(37.736039, -122.414206)"
0430563-02-001,0430563,Blossom Bakery Llc,Cherry Blossom Bakery,844 Clement St,94118,08,5800,08/01/2008 12:00:00 AM,10/20/2008 12:00:00 AM,844 Clement St,"844 CLEMENT ST
San Francisco, CA 94118
(37.782782, -122.46812)"
0430583-02-001,0430583,318 Kearny St Llc,Pachino,318 Kearny St,94104,08,5800,08/01/2008 12:00:00 AM,08/01/2011 12:00:00 AM,28 Belden Pl,"318 KEARNY ST
San Francisco, CA 94104
(37.79113, -122.404123)"
0430693-01-001,0430693,Trang John Quyen P,Double K Cafe,2650 3rd St,94107,08,3079,09/03/2010 12:00:00 AM,09/03/2010 12:00:00 AM,2650 3rd St,"2650 3RD ST
San Francisco, CA 94107
(37.756258, -122.388164)"
0430716-01-001,0430716,Alhakim Husni S,Milan Pizza,606 Geary St,94102,08,3079,08/01/2008 12:00:00 AM,08/01/2008 12:00:00 AM,606 Geary St,"606 GEARY ST
San Francisco, CA 94102
(37.786696, -122.413403)"
0430820-04-001,0430820,Avantine Llc,Aventine Social Lounge,582 Washington St,94109,08,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,582 Washington Street,"582 WASHINGTON ST
San Francisco, CA 94109
(37.795555, -122.403129)"
0430835-01-001,0430835,Lucus Ventures Inc,Domo,511 Laguna St,94102,08,5800,08/01/2008 12:00:00 AM,08/01/2008 12:00:00 AM,"5 Third Street, #430","511 LAGUNA ST
San Francisco, CA 94102
(37.776016, -122.426194)"
0430863-01-001,0430863,Kongtun Somboon,Benjarong Thai Cuisine,1968 Lombard St,94123,08,3079,07/24/2008 12:00:00 AM,07/24/2008 12:00:00 AM,1968 Lombard St,"1968 LOMBARD ST
San Francisco, CA 94123
(37.800166, -122.433886)"
0430900-01-001,0430900,Three Dogs And A Cat Inc,Dynamo,2760 24th St,94110,08,5800,08/01/2008 12:00:00 AM,08/01/2008 12:00:00 AM,2760 24th St,"2760 24TH ST
San Francisco, CA 94110
(37.752895, -122.40762)"
0430907-01-001,0430907,Vicoletto Inc,Vicoletto,550 Green St,94133,08,5800,06/01/2008 12:00:00 AM,06/01/2008 12:00:00 AM,550 Green St,"550 GREEN ST
San Francisco, CA 94133
(37.799602, -122.408322)"
0430962-01-001,0430962,Schmidt C/pierce D,Schmidt's Deli,2400 Folsom St,94103,08,5812,07/28/2008 12:00:00 AM,07/28/2008 12:00:00 AM,2400 Folsom Street,"2400 FOLSOM ST
San Francisco, CA 94103
(37.758896, -122.414688)"
0430962-02-001,0430962,Schmidt C/pierce D,Schmidt's,2400 Folsom St,94103,08,5812,07/28/2008 12:00:00 AM,07/28/2008 12:00:00 AM,2400 Folsom Street,"2400 FOLSOM ST
San Francisco, CA 94103
(37.758896, -122.414688)"
0430994-01-001,0430994,Spicy Bite Food Inc,Spicy Bite,3501 Mission St,94110,08,5800,08/01/2008 12:00:00 AM,08/01/2008 12:00:00 AM,3501 Mission St,"3501 MISSION ST
San Francisco, CA 94110
(37.74097, -122.422866)"
0431098-01-001,0431098,Hand Up Investments Llc,Maui Wowi Hawaiian,39 Pier 173,94133,08,5812,07/01/2008 12:00:00 AM,04/10/2009 12:00:00 AM,0000 Undeliverable Mail,"39 PIER
San Francisco, CA 94133
(37.795541, -122.394141)"
0431098-03-001,0431098,Hand Up Investments Llc,Maui Wowi Hawaiian,Pier 39 173,94133,08,5812,07/01/2008 12:00:00 AM,01/01/2010 12:00:00 AM,0000 Undeliverable Mail,"173 San
Francisco, CA 94133
"
0431138-01-001,0431138,Entire Investment Inc,Bay Shabu,68 West Portal Ave,94127,08,5800,09/30/2008 12:00:00 AM,09/30/2008 12:00:00 AM,150 West Portal St,"68 WEST PORTAL AVE
San Francisco, CA 94127
(37.740097, -122.466664)"
0431138-02-001,0431138,Entire Investment Inc,Cafe For All Seasons,150 West Portal Ave,94127,08,5800,09/30/2008 12:00:00 AM,10/22/2008 12:00:00 AM,150 West Portal St,"150 WEST PORTAL AVE
San Francisco, CA 94127
(37.739202, -122.467685)"
0431148-01-001,0431148,Fly Trap Zare Llc,Zare At Fly Trap,606 Folsom St,94107,08,5812,08/08/2008 12:00:00 AM,08/08/2008 12:00:00 AM,606 Folsom St,"606 FOLSOM ST
San Francisco, CA 94107
(37.785344, -122.396972)"
0431300-01-001,0431300,Rodgers Coffee & Tea Llc,Rodgers Coffee & Tea Llc,3520 20th St  A,94112,08,5800,09/01/2008 12:00:00 AM,09/01/2008 12:00:00 AM,Po Box 318101,"3520 20TH ST
A San Francisco, CA 94112
(37.758613, -122.419656)"
0431306-01-001,0431306,Hahn Jill J,Macha Cafe,1355 Sutter St,94109,08,3079,08/11/2008 12:00:00 AM,08/11/2008 12:00:00 AM,1355 Sutter St,"1355 SUTTER ST
San Francisco, CA 94109
(37.787503, -122.422161)"
0431399-01-001,0431399,Yum Yum Hunan Llc,Yum Yum Hunan,1828 Divisadero St,94115,08,5800,08/13/2008 12:00:00 AM,08/13/2008 12:00:00 AM,1828 Divisadero St,"1828 DIVISADERO ST
San Francisco, CA 94115
(37.786648, -122.440123)"
0431506-01-001,0431506,Tang Shang Xian,Golden House Restaurant,2241 Clement St,94121,08,3079,08/15/2008 12:00:00 AM,08/15/2008 12:00:00 AM,2241 Clement St,"2241 CLEMENT ST
San Francisco, CA 94121
(37.78209, -122.483183)"
0431512-01-001,0431512,Sanchez Hector,Tacos Rodriguez,1275 Evans St,94124,08,3079,08/15/2008 12:00:00 AM,08/15/2008 12:00:00 AM,2949 18th St #201,"1275 EVANS ST
San Francisco, CA 94124
"
0431561-01-001,0431561,World Soccer Cafe Llc,Soccer Cafe.com,2797 16th St,94103,08,5800,09/15/2008 12:00:00 AM,09/15/2008 12:00:00 AM,158 Beaver St,"2797 16TH ST
San Francisco, CA 94103
(37.765334, -122.414976)"
0431561-02-001,0431561,World Soccer Cafe Llc,Vegetarian Dream,2797 16th St,94114,08,5800,09/15/2008 12:00:00 AM,07/02/2013 12:00:00 AM,158 Beaver St,"2797 16TH ST
San Francisco, CA 94114
(37.765334, -122.414976)"
0431561-03-001,0431561,World Soccer Cafe Llc,Cereal Cafe,2797 16th St,94103,08,5800,09/15/2008 12:00:00 AM,11/21/2013 12:00:00 AM,158 Beaver St,"2797 16TH ST
San Francisco, CA 94103
(37.765334, -122.414976)"
0431617-01-001,0431617,Esm Inc,Dosa On Fillmore,1700 Fillmore St,94115,08,5800,09/01/2008 12:00:00 AM,09/01/2008 12:00:00 AM,1700 Fillmore St,"1700 FILLMORE ST
San Francisco, CA 94115
(37.785299, -122.433124)"
0431625-01-001,0431625,Amber India Corporation,Amber India Restaurant,25 Yerba Buena Ln,94103,08,5800,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,25 Yerba Buena Ln,"25 YERBA BUENA LN
San Francisco, CA 94103
(37.785922, -122.404507)"
0431625-02-001,0431625,Amber India Corporation,Amber Dhara,680 Valencia St,94110,08,5800,07/01/2008 12:00:00 AM,07/17/2012 12:00:00 AM,25 Yerba Buena Ln,"680 VALENCIA ST
San Francisco, CA 94110
(37.762009, -122.421608)"
0431636-01-001,0431636,Mr Pizza Man Ocean Lp,Mr Pizza Man,1934 Ocean Ave,94127,08,5812,05/01/2007 12:00:00 AM,05/01/2007 12:00:00 AM,1934 Ocean Ave,"1934 OCEAN AVE
San Francisco, CA 94127
(37.725693, -122.463372)"
0431662-01-001,0431662,Seal Rock Inn Restaurant Llc,Seal Rock Inn Restaurant Llc,545 Point Lobos Ave,94121,08,5800,01/01/2008 12:00:00 AM,01/01/2008 12:00:00 AM,545 Point Lobos Ave,"545 POINT LOBOS AVE
San Francisco, CA 94121
(37.779876, -122.509154)"
0431666-01-001,0431666,"Mission Creek Kitchen, Llc","Mission Creek Kitchen, Llc",2124 Folsom St,94110,08,5800,09/01/2008 12:00:00 AM,09/01/2008 12:00:00 AM,2124 Folsom St,"2124 FOLSOM ST
San Francisco, CA 94110
(37.763244, -122.415106)"
0431666-02-001,0431666,"Mission Creek Kitchen, Llc",Stable Cafe,2128 Folsom St,94110,08,5800,09/01/2008 12:00:00 AM,09/01/2008 12:00:00 AM,2124 Folsom St,"2128 FOLSOM ST
San Francisco, CA 94110
(37.763286, -122.41511)"
0431878-01-001,0431878,Manhattan Hub Inc,Manhattan Hub,343 Sansome St 140,94104,08,5800,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,343 Sansome St 140,"343 SANSOME ST
San Francisco, CA 94104
(37.793686, -122.401278)"
0431884-01-001,0431884,550 Market Inc,Portico Iv,550 Market St,94104,08,5800,08/18/2008 12:00:00 AM,08/18/2008 12:00:00 AM,550 Market St,"550 MARKET ST
San Francisco, CA 94104
(37.789785, -122.400743)"
0431928-01-001,0431928,American Chinese Invst Grp Inc,King Sing Chinese Cuisine,501 Balboa St,94118,08,5800,09/15/2008 12:00:00 AM,09/15/2008 12:00:00 AM,501 Balboa St,"501 BALBOA ST
San Francisco, CA 94118
(37.777217, -122.464285)"
0431931-01-001,0431931,Ta Corbins,New Sandy's Cafe & Deli,1382 9th Ave,94122,08,3079,08/15/2008 12:00:00 AM,08/15/2008 12:00:00 AM,1382 9th Ave,"1382 9TH AVE
San Francisco, CA 94122
(37.762516, -122.466199)"
0431953-01-001,0431953,Limeberry Inc,Mokis Sushi And Pacific Grill,615 Cortland Ave,94110,08,5800,08/15/2008 12:00:00 AM,08/15/2008 12:00:00 AM,615 Cortland Ave.,"615 CORTLAND AVE
San Francisco, CA 94110
(37.738982, -122.415627)"
0431981-01-001,0431981,Troia Alimentari Italiani Inc,54 Mint-Winebar,54 Mint St 100,94103,08,5800,08/20/2008 12:00:00 AM,08/20/2008 12:00:00 AM,16 Mint Plaza,"54 MINT ST
San Francisco, CA 94103
(37.782379, -122.407412)"
0431981-01-002,0431981,Troia Alimentari Italiani Inc,54 Mint-Winebar,16 Mint Plaza,94103,08,5800,08/20/2008 12:00:00 AM,08/20/2008 12:00:00 AM,16 Mint Plaza,"16 MINT PLAZA
San Francisco, CA 94103
(37.782708, -122.40784)"
0432004-01-001,0432004,Metropolitan Coffee & Cons Llc,Metropolitan Coffee & Concessn,298 Market St,94105,08,5800,07/13/2007 12:00:00 AM,07/13/2007 12:00:00 AM,1310 65th St,"298 MARKET ST
San Francisco, CA 94105
(37.792426, -122.397397)"
0432004-02-001,0432004,Metropolitan Coffee & Cons Llc,Metropolitan Coffee & Concessn,598 Market St,94105,08,5800,07/13/2007 12:00:00 AM,07/13/2007 12:00:00 AM,1310 65th St,"598 MARKET ST
San Francisco, CA 94105
(37.788785, -122.402002)"
0432169-01-001,0432169,Ritual Coffee Roasters Inc,Ritual Coffee Roasters,1026 Valencia St,94110,08,5800,01/01/2008 12:00:00 AM,01/01/2008 12:00:00 AM,1050 Howard St,"1026 VALENCIA ST
San Francisco, CA 94110
(37.756444, -122.421082)"
0432169-01-002,0432169,Ritual Coffee Roasters Inc,Ritual Coffee Roasters,1050 Howard St,94103,08,5800,01/01/2008 12:00:00 AM,11/01/2009 12:00:00 AM,1050 Howard St,"1050 HOWARD ST
San Francisco, CA 94103
(37.778752, -122.408401)"
0432169-01-003,0432169,Ritual Coffee Roasters Inc,Ritual Coffee Roasters,1634 Jerrold Ave,94124,08,5800,01/01/2008 12:00:00 AM,01/01/2009 12:00:00 AM,1050 Howard St,"1634 JERROLD AVE
SAN FRANCISCO, CA 94124
(37.739296, -122.390244)"
0432169-01-004,0432169,Ritual Coffee Roasters Inc,Ritual Coffee Roasters,432 Octavia St,94102,08,5800,01/01/2008 12:00:00 AM,05/12/2011 12:00:00 AM,1050 Howard St,"432 OCTAVIA ST
San Francisco, CA 94102
(37.776343, -122.424298)"
0432215-01-001,0432215,Chen Anna Fu,Jumpin' Java Coffee House,139 Noe St,94114,08,3079,09/14/2008 12:00:00 AM,09/14/2008 12:00:00 AM,3026 Bartlett Street,"139 NOE ST
San Francisco, CA 94114
(37.766839, -122.433372)"
0432371-01-001,0432371,La Bella Llc,La Bella,1263 Leavenworth St,94109,08,5812,09/01/2008 12:00:00 AM,09/01/2008 12:00:00 AM,1263 Leavenworth St,"1263 LEAVENWORTH ST
San Francisco, CA 94109
(37.792869, -122.416095)"
0432489-01-001,0432489,Li Keng Heng,New Regent Cafe,638 Pacific Ave,94133,08,3079,11/01/2008 12:00:00 AM,11/01/2008 12:00:00 AM,638 Pacific Ave,"638 PACIFIC AVE
San Francisco, CA 94133
(37.796969, -122.406325)"
0432491-01-001,0432491,Espejo John Y,Uncle Boy's,245 Balboa St,94118,08,3079,10/03/2008 12:00:00 AM,10/03/2008 12:00:00 AM,245 Balboa St.,"245 BALBOA ST
San Francisco, CA 94118
(37.777339, -122.461591)"
0432544-01-001,0432544,"Yaerin & Yaebin, Inc",California View Cafe,610 California St 3rd Fl,94108,08,5800,10/01/2008 12:00:00 AM,10/01/2008 12:00:00 AM,248 Barbara Dr,"610 CALIFORNIA ST
San Francisco, CA 94108
(37.792585, -122.404885)"
0432587-01-001,0432587,Henry Mychael A,Bastion,83 Mcallister St 212,94102,08,3079,09/25/2008 12:00:00 AM,09/25/2008 12:00:00 AM,251 San Jose Ave Apt 2,"83 MCALLISTER ST
San Francisco, CA 94102
(37.780968, -122.413306)"
0432619-01-001,0432619,"Triggs-Fulton, L /Collinson R",Go Go's Caffeine Bar,445 Harriet St,94131,08,5812,10/01/2008 12:00:00 AM,10/01/2008 12:00:00 AM,445 Harriet St,"445 HARRIET ST
San Francisco, CA 94131
(37.773813, -122.400803)"
0432662-01-001,0432662,A14 Food And Wine Llc,Urbino,800 Minnesota St,94107,08,5800,01/01/2009 12:00:00 AM,01/01/2009 12:00:00 AM,3850 26th St,"800 MINNESOTA ST
San Francisco, CA 94107
(37.760108, -122.390416)"
0432706-02-001,0432706,Aguirre Irma,Chef Dog's Cafe,201 Harrison St 622,94105,08,3079,09/01/2008 12:00:00 AM,11/01/2013 12:00:00 AM,3700 Casa Verde St Apt 3219,"201 HARRISON ST
San Francisco, CA 94105
(37.78784, -122.390665)"
0432709-01-001,0432709,Velma's Inc,Velma's Inc,2246 Jerrold Ave,94124,08,5800,10/01/2007 12:00:00 AM,10/01/2007 12:00:00 AM,0000 Undeliverable Mail,"2246 JERROLD AVE
San Francisco, CA 94124
(37.745035, -122.400443)"
0432716-01-001,0432716,Golden Gate Dimsum Seafood Inc,Golden Gate Dim Sum Seafd Rest,1829 Clement St,94121,08,5800,09/08/2008 12:00:00 AM,09/08/2008 12:00:00 AM,1829 Clement St,"1829 CLEMENT ST
San Francisco, CA 94121
(37.782276, -122.479014)"
0432740-01-001,0432740,Calangian Roselyn Hwang Ming C,Slippery Fish Sushi Catering,2045 Quesada Ave,94124,08,3079,08/04/2008 12:00:00 AM,08/04/2008 12:00:00 AM,2045 Quesada Ave,"2045 QUESADA AVE
San Francisco, CA 94124
(37.737016, -122.397935)"
0432740-02-999,0432740,Calangian Roselyn Hwang Ming C,Slippery Fish Sushi Catering,1607 63rd St,94608,08,3079,08/04/2008 12:00:00 AM,08/01/2009 12:00:00 AM,2045 Quesada Ave,"1607 63RD ST
OAKLAND, CA 94608
(37.843475, -122.292237)"
0432744-01-001,0432744,Seven Group Inc,Eastside West,3154 Fillmore St,94123,08,5800,09/25/2008 12:00:00 AM,09/25/2008 12:00:00 AM,3154 Fillmore St,"3154 FILLMORE ST
San Francisco, CA 94123
(37.798728, -122.435834)"
0432831-01-001,0432831,Arghandiwal Rafi A,360 Degree Gourmet Burritos,50 Post St Ste 59-60,94104,08,3079,10/01/2008 12:00:00 AM,10/01/2008 12:00:00 AM,50 Post St Ste 59-60,"50 POST ST
San Francisco, CA 94104
(37.788992, -122.402927)"
