,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Address,City_State_Zipcode,lat_long,geometry,area,length,po_name,state,zip
3109,0456449-03-001,456449,425 North Point St Srvcs Llc,Pescatore,2455 Mason St,94108,8,5812,02/16/2011 12:00:00 AM,09/01/2013 12:00:00 AM,101 California Street Suite 950,2455 MASON ST,"San Francisco, CA 94108","(37.806133, -122.413712)",POINT (-122.413712 37.806133),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3167,0457675-01-001,457675,The Park Sf Llc,Park Tavern,1652 Stockton St,94133,8,5800,03/29/2011 12:00:00 AM,03/29/2011 12:00:00 AM,1652 Stockton St,1652 STOCKTON ST,"San Francisco, CA 94133","(37.801075, -122.409302)",POINT (-122.409302 37.801075),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3175,0457910-01-001,457910,Great Saigon Restaurant,Great Saigon Restaurant,915 Kearny St,94133,8,5800,04/06/2011 12:00:00 AM,04/06/2011 12:00:00 AM,915 Kearny St,915 KEARNY ST,"San Francisco, CA 94133","(37.796515, -122.405234)",POINT (-122.405234 37.796515),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3185,0458112-03-001,458112,Rabinovich Aleksandr,Stroganoff Restaurant,418 Beach St,94133,8,3079,05/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,631 19th Ave,418 BEACH ST,"San Francisco, CA 94133","(37.807243, -122.415998)",POINT (-122.415998 37.807243),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3194,0458316-01-001,458316,Bilera Llc,Txoko,504 Broadway St,94133,8,5812,05/16/2011 12:00:00 AM,05/16/2011 12:00:00 AM,504 Broadway St,504 BROADWAY ST,"SAN FRANCISCO, CA 94133","(37.797998, -122.405604)",POINT (-122.405604 37.797998),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3195,0458350-01-001,458350,Castet & Son Inc,Le Bordeaux,524 Union St,94133,8,5800,06/01/2011 12:00:00 AM,06/01/2011 12:00:00 AM,0000 Undeliverable Mail,524 UNION ST,"San Francisco, CA 94133","(37.80059, -122.40807)",POINT (-122.40807 37.80059),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3220,0458930-01-002,458930,Bay Roc Lp,Johnny Rockets,81 Jefferson St,94133,8,5812,05/17/2010 12:00:00 AM,05/17/2010 12:00:00 AM,115a Pratt Street,81 JEFFERSON ST,"San Francisco, CA 94133","(37.808475, -122.413741)",POINT (-122.413741 37.808475),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3239,0459382-01-001,459382,Lu And Associates Inc,Kobe Bento,901 Kearny St,94133,8,5800,05/23/2011 12:00:00 AM,05/23/2011 12:00:00 AM,75 Minerva St,901 KEARNY ST,"San Francisco, CA 94133","(37.79647, -122.405226)",POINT (-122.405226 37.79647),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3283,0460685-01-001,460685,Paris Pizza Llc,Pizzaria,448 Broadway St,94133,8,5800,07/01/2011 12:00:00 AM,07/01/2011 12:00:00 AM,448 Broadway Street,448 BROADWAY ST,"San Francisco, CA 94133","(37.798108, -122.404753)",POINT (-122.404753 37.798108),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3345,0462283-01-001,462283,W Y Pacific Inc,Yummy Yummy,758 Pacific Ave,94133,8,5800,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,758 Pacific Ave,758 PACIFIC AVE,"San Francisco, CA 94133","(37.796787, -122.407819)",POINT (-122.407819 37.796787),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3389,0463452-01-001,463452,Mosquito Llc,Tupelo,1337 Grant Ave,94133,8,5812,10/27/2011 12:00:00 AM,10/27/2011 12:00:00 AM,1337-39 Grant Ave,1337 GRANT AVE,"San Francisco, CA 94133","(37.799293, -122.407325)",POINT (-122.407325 37.799293),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3397,0463755-03-001,463755,Ayyan Food Enterprises Inc,Wow Naan N Curry,418 Beach St,94133,8,5800,12/01/2011 12:00:00 AM,05/01/2014 12:00:00 AM,26 Ardor Dr,418 BEACH ST,"San Francisco, CA 94133","(37.807243, -122.415998)",POINT (-122.415998 37.807243),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3426,0464262-01-001,464262,Joe's Union Lp,Original Joe's,601 Union St,94133,8,5812,11/30/2011 12:00:00 AM,11/30/2011 12:00:00 AM,1606 Stockton St 200,601 UNION ST,"San Francisco, CA 94133","(37.800418, -122.409409)",POINT (-122.409409 37.800418),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3433,0464451-01-001,464451,Kuang Louis T,Man Kee Cafe,670 Broadway St,94133,8,3079,11/28/2011 12:00:00 AM,11/28/2011 12:00:00 AM,670 Broadway St,670 BROADWAY ST,"San Francisco, CA 94133","(37.79769, -122.408093)",POINT (-122.408093 37.79769),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3452,0465092-01-001,465092,Capo's Chicago Llc,Capo's,641 Vallejo St,94133,8,5812,03/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,641 Vallejo St #A,641 VALLEJO ST,"San Francisco, CA 94133","(37.798659, -122.408145)",POINT (-122.408145 37.798659),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3467,0465330-01-001,465330,Lewis-Hassan Shasha Ola,Olas Exotic Coffee/tea & Olas,2701 Taylor St,94123,8,3079,10/01/2011 12:00:00 AM,10/01/2011 12:00:00 AM,0000 Undeliverable Mail,2701 TAYLOR ST,"San Francisco, CA 94123","(37.807573, -122.415677)",POINT (-122.415677 37.807573),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3468,0465330-02-001,465330,Lewis-Hassan Shasha Ola,Olas Exotic Coffee/tea & Olas,2701 Leavenworth St,94123,8,3079,10/01/2011 12:00:00 AM,01/06/2012 12:00:00 AM,0000 Undeliverable Mail,2701 LEAVENWORTH ST,"San Francisco, CA 94123","(37.806086, -122.418758)",POINT (-122.418758 37.806086),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3510,0466197-03-001,466197,Sistina Ii Lp,Piq,Sfo Airport Terminal 1,94128,8,5812,01/07/2012 12:00:00 AM,04/15/2012 12:00:00 AM,1325 Columbus Ave #20th Fl,1 San,"Francisco, CA 94128","(37.799425, -122.406046)",POINT (-122.406046 37.799425),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3571,0467588-01-001,467588,Yao Li Li/tang Jun Lan,Little Garden,750 Vallejo St,94108,8,3079,05/01/2012 12:00:00 AM,05/01/2012 12:00:00 AM,750 Vallejo St,750 VALLEJO ST,"San Francisco, CA 94108","(37.79849, -122.409545)",POINT (-122.409545 37.79849),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3575,0467768-01-001,467768,Oldokh Ayush,Mr Pizza Man Broadway,462 Broadway St,94133,8,3079,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,462 Broadway St,462 BROADWAY ST,"San Francisco, CA 94133","(37.798094, -122.404855)",POINT (-122.404855 37.798094),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3591,0467962-02-001,467962,Tipsuwon Inc,Ratcha Thai,631 Broadway St,94133,8,5800,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,631 Broadway St,631 BROADWAY ST,"San Francisco, CA 94133","(37.797764, -122.407508)",POINT (-122.407508 37.797764),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3592,0467962-03-001,467962,Tipsuwon Inc,Noodle Bar And Grill,631 Broadway St,94133,8,5800,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,631 Broadway St,631 BROADWAY ST,"San Francisco, CA 94133","(37.797764, -122.407508)",POINT (-122.407508 37.797764),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3593,0467962-04-001,467962,Tipsuwon Inc,A Taste Of Vietnam,631 Broadway St,94133,8,5800,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,631 Broadway St,631 BROADWAY ST,"San Francisco, CA 94133","(37.797764, -122.407508)",POINT (-122.407508 37.797764),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3594,0467962-05-001,467962,Tipsuwon Inc,Siam Saigon 2,629 Broadway St,94134,8,5800,04/01/2012 12:00:00 AM,07/29/2013 12:00:00 AM,631 Broadway St,629 BROADWAY ST,"San Francisco, CA 94134","(37.797768, -122.40748)",POINT (-122.40748 37.797768),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3595,0467962-06-001,467962,Tipsuwon Inc,Ratcha Thai Catering,631 Broadway St,94134,8,5800,04/01/2012 12:00:00 AM,07/29/2013 12:00:00 AM,631 Broadway St,631 BROADWAY ST,"San Francisco, CA 94134","(37.797764, -122.407508)",POINT (-122.407508 37.797764),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3596,0467962-07-001,467962,Tipsuwon Inc,Asian Bowl,629 Broadway St,94134,8,5800,04/01/2012 12:00:00 AM,07/29/2013 12:00:00 AM,631 Broadway St,629 BROADWAY ST,"San Francisco, CA 94134","(37.797768, -122.40748)",POINT (-122.40748 37.797768),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3597,0467963-01-001,467963,Thoman Phillip J,La Bella Vita,450 Columbus Ave,94133,8,3079,05/01/2012 12:00:00 AM,05/01/2012 12:00:00 AM,1494 California St,450 COLUMBUS AVE,"San Francisco, CA 94133","(37.799, -122.408279)",POINT (-122.408279 37.799),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3666,0468893-01-001,468893,Laihong Lounge Inc,Laihong Lounge Inc,1416 Powell St,94133,8,5800,05/18/2012 12:00:00 AM,05/18/2012 12:00:00 AM,950 Stockton Street #403,1416 POWELL ST,"San Francisco, CA 94133","(37.797803, -122.410362)",POINT (-122.410362 37.797803),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3686,0469160-01-001,469160,Scott Paul D,Julius' Castle Restaurant,302 Greenwich St,94133,8,3079,05/16/2012 12:00:00 AM,05/16/2012 12:00:00 AM,Pier 9 Ste 100 The Embarcadero,302 GREENWICH ST,"San Francisco, CA 94133","(37.802894, -122.405024)",POINT (-122.405024 37.802894),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3687,0469160-02-001,469160,Scott Paul D,Julius' Castle,302 Greenwich St,94133,8,3079,05/16/2012 12:00:00 AM,05/16/2012 12:00:00 AM,Pier 9 Ste 100 The Embarcadero,302 GREENWICH ST,"San Francisco, CA 94133","(37.802894, -122.405024)",POINT (-122.405024 37.802894),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3693,0469292-01-001,469292,Carmel Pizza Llc,Carmel Pizza Company,2826 Jones St,94133,8,5812,06/01/2012 12:00:00 AM,06/01/2012 12:00:00 AM,950 Columbus Ave #8,2826 JONES ST,"San Francisco, CA 94133","(37.80716, -122.417272)",POINT (-122.417272 37.80716),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3735,0470504-01-001,470504,Alj Llc,La Paloma Cafe,1096 Union St,94133,8,5812,06/27/2012 12:00:00 AM,06/27/2012 12:00:00 AM,1096 Union Street,1096 UNION ST,"San Francisco, CA 94133","(37.79941, -122.417378)",POINT (-122.417378 37.79941),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3739,0470554-01-001,470554,Mangos Restaurant & Cantina,Mangos Taqueria & Cantina,1 Beach St P-214 A234,94133,8,5800,07/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,1903 Carroll Avenue,1 BEACH ST,"San Francisco, CA 94133","(37.808036, -122.409606)",POINT (-122.409606 37.808036),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3744,0470632-01-001,470632,Sv Cafe Corp,The Station,596 Pacific Ave,94133,8,5800,07/15/2012 12:00:00 AM,07/15/2012 12:00:00 AM,596 Pacific Ave,596 PACIFIC AVE,"San Francisco, CA 94133","(37.79711, -122.405256)",POINT (-122.405256 37.79711),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3746,0470645-01-001,470645,Golden Wheatfield Bakery Inc,Fancy Wheatfield Bakery,1362 Stokcton St,94133,8,5800,08/01/2012 12:00:00 AM,08/01/2012 12:00:00 AM,1362 Stockton St,1362 STOKCTON ST,"San Francisco, CA 94133","(37.798406, -122.408786)",POINT (-122.408786 37.798406),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3784,0471322-01-001,471322,David K C Corporation,Darrens Cafe,2731 Taylor St,94133,8,5800,08/01/2012 12:00:00 AM,08/01/2012 12:00:00 AM,739 Washington St #300,2731 TAYLOR ST,"San Francisco, CA 94133","(37.807573, -122.415677)",POINT (-122.415677 37.807573),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3786,0471457-01-001,471457,Zeng Huo Min,Cheung Yuen Dim Sum,648 Pacific Ave,94133,8,3079,08/01/2012 12:00:00 AM,08/01/2012 12:00:00 AM,648 Pacific Ave,648 PACIFIC AVE,"San Francisco, CA 94133","(37.796952, -122.406478)",POINT (-122.406478 37.796952),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3819,0472302-01-001,472302,Caffe Greco Llc,Caffe Greco Llc,423 Columbus Ave,94133,8,5812,05/31/2012 12:00:00 AM,05/31/2012 12:00:00 AM,423 Columbus Ave,423 COLUMBUS AVE,"San Francisco, CA 94133","(37.798844, -122.408158)",POINT (-122.408158 37.798844),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3826,0472518-01-001,472518,E & Y Enterprises Llc,Cup & Cake Cafe,2 Beach St,94133,8,5812,09/03/2012 12:00:00 AM,09/03/2012 12:00:00 AM,1740 Sacramento Street #5,2 BEACH ST,"San Francisco, CA 94133","(37.807995, -122.409984)",POINT (-122.409984 37.807995),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3866,0473714-01-001,473714,Danziger & Norling Llc,Belly Beastro,3 Varennes St 3a,94133,8,5812,10/15/2012 12:00:00 AM,10/15/2012 12:00:00 AM,3 Varennes St #3a,3 VARENNES ST,"San Francisco, CA 94133","(37.799832, -122.406633)",POINT (-122.406633 37.799832),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3880,0473952-01-001,473952,Mtomato Llc,Mason Pacific,1356-58 Mason St,94133,8,5800,10/26/2012 12:00:00 AM,10/26/2012 12:00:00 AM,Po Box 26150,1356 58 MASON ST,"San Francisco, CA 94133","(37.795959, -122.41166)",POINT (-122.41166 37.795959),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3891,0474194-01-001,474194,Coco Rico Llc,Coco Rico,1557 Powell St,94133,8,5812,11/06/2012 12:00:00 AM,11/06/2012 12:00:00 AM,1557 Powell Street,1557 POWELL ST,"San Francisco, CA 94133","(37.798898, -122.41059)",POINT (-122.41059 37.798898),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
3892,0474223-01-001,474223,Stella Inc,Fior D'italia,2237 Mason St,94133,8,5800,11/20/2012 12:00:00 AM,11/20/2012 12:00:00 AM,2370 Redwood Rd,2237 MASON ST,"San Francisco, CA 94133","(37.804326, -122.413346)",POINT (-122.413346 37.804326),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4056,0477619-01-001,477619,Azzalini Michael,La Trappe Cafe,800 Greenwich St,94133,8,3079,03/19/2013 12:00:00 AM,03/19/2013 12:00:00 AM,800 Greenwich St,800 GREENWICH ST,"San Francisco, CA 94133","(37.801866, -122.413074)",POINT (-122.413074 37.801866),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4066,0477746-01-001,477746,Roka Akor San Francisco Llc,Roka Akor,801 Montgomery St,94133,8,5800,03/25/2013 12:00:00 AM,03/25/2013 12:00:00 AM,801 Montgomery St,801 MONTGOMERY ST,"San Francisco, CA 94133","(37.796622, -122.403537)",POINT (-122.403537 37.796622),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4084,0478134-01-001,478134,Brioche Bakery & Cafe Inc,Brioche Bakery & Cafe,210 Columbus Ave,94133,8,5800,04/01/2013 12:00:00 AM,04/01/2013 12:00:00 AM,210 Columbus Ave,210 COLUMBUS AVE,"SAN FRANCISCO, CA 94133","(37.79731, -122.405878)",POINT (-122.405878 37.79731),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4102,0478468-01-001,478468,242 Columbus Avenue Llc,Tosca Cafe,242 Columbus Ave,94133,8,5800,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,916 Kearny St,242 COLUMBUS AVE,"San Francisco, CA 94133","(37.797492, -122.406058)",POINT (-122.406058 37.797492),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4108,0478616-01-001,478616,North Beach Restaurant Grp Llc,Pisto's Tacos,1310 Grant Avw,94133,8,5812,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,1310 Grant Ave,1310 GRANT,"AVW San Francisco, CA 94133","(37.798867, -122.407239)",POINT (-122.407239 37.798867),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4138,0479146-01-001,479146,Flying Ninja Inc,Flying Ninja,2801 Leavenworth St,94133,8,5800,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,461 Jefferson Street,2801 LEAVENWORTH ST,"San Francisco, CA 94133","(37.807088, -122.418926)",POINT (-122.418926 37.807088),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4158,0479800-01-001,479800,T-Lish Iv Llc,Tacolicious,1548 Stockton St,94133,8,5800,06/17/2013 12:00:00 AM,06/17/2013 12:00:00 AM,1548 Stockton St,1548 STOCKTON ST,"San Francisco, CA 94133","(37.800082, -122.409115)",POINT (-122.409115 37.800082),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4246,0482055-01-001,482055,Beyond The Fifth Lc,Loving Hut,1365 Stockton St,94133,8,5812,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,1365 Stockton Street,1365 STOCKTON ST,"San Francisco, CA 94133","(37.798431, -122.408791)",POINT (-122.408791 37.798431),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4252,0482304-01-001,482304,Mv Brilliant Corp,Little Szechuan,501 Broadway,94133,8,5800,08/13/2013 12:00:00 AM,08/13/2013 12:00:00 AM,5 Third St #430,501 BROADWAY,"San Francisco, CA 94133","(37.797986, -122.405712)",POINT (-122.405712 37.797986),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4264,0482452-01-001,482452,Mivi Inc,House Of Xian Dumpling,925 Kearny St,94133,8,5800,09/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,925 Kearny Street,925 KEARNY ST,"San Francisco, CA 94133","(37.796574, -122.405246)",POINT (-122.405246 37.796574),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4279,0482640-01-001,482640,Baymaster Inc,Volare Trattoria,561 Columbus Ave,94133,8,5800,08/22/2013 12:00:00 AM,08/22/2013 12:00:00 AM,561 Columbus Ave,561 COLUMBUS AVE,"San Francisco, CA 94133","(37.800045, -122.409909)",POINT (-122.409909 37.800045),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4299,0483034-01-001,483034,Huynh Jonathan & Huynh Peter,Vietnam,620 Broadway,94133,8,5812,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,620 Broadway,620 BROADWAY,"San Francisco, CA 94133","(37.79779, -122.407311)",POINT (-122.407311 37.79779),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4301,0483116-01-001,483116,Plenty Pops Llc,Plenty Pops Llc,1025 Columbus Ave,94133,8,5800,09/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,Po Box 749,1025 COLUMBUS AVE,"San Francisco, CA 94133","(37.803859, -122.415407)",POINT (-122.415407 37.803859),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4304,0483145-01-001,483145,Kennedy's Curry House Inc,Kennedy's Curry House,1040 Columbus Ave,94133,8,5800,09/11/2013 12:00:00 AM,09/11/2013 12:00:00 AM,1040 Columbus Ave,1040 COLUMBUS AVE,"San Francisco, CA 94133","(37.803961, -122.415429)",POINT (-122.415429 37.803961),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4316,0483291-02-001,483291,Gods Grace Irrevocable Trust,Hungry R Diner Smokin' Grill,532 Green St,94133,8,5800,09/26/2013 12:00:00 AM,09/26/2013 12:00:00 AM,532 Green Street,532 GREEN ST,"San Francisco, CA 94133","(37.799643, -122.407963)",POINT (-122.407963 37.799643),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4325,0483459-01-001,483459,Rishi Jay Ali Llc,Curry Leaf,943 Columbus Ave,94133,8,5812,10/15/2013 12:00:00 AM,10/15/2013 12:00:00 AM,943 Columbus Ave,943 COLUMBUS AVE,"San Francisco, CA 94133","(37.803214, -122.414396)",POINT (-122.414396 37.803214),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4378,0484487-01-001,484487,Sabroso Llc,Sabroso Llc,1 San Antonio Pl 2c,94133,8,5812,11/04/2013 12:00:00 AM,11/04/2013 12:00:00 AM,1 San Antonio Place #2c,1 SAN ANTONIO PL,"San Francisco, CA 94133","(37.799425, -122.406046)",POINT (-122.406046 37.799425),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4399,0484946-01-001,484946,Wjh Enterprise Inc,Henry's Hunan North Restaurant,1398 Grant Ave,94133,8,5800,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,1398 Grant Ave,1398 GRANT AVE,"San Francisco, CA 94133","(37.799712, -122.407408)",POINT (-122.407408 37.799712),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4403,0485053-01-001,485053,Kotn Usa Llc,Kotn Usa Llc,2800 Leavenworth St,94133,8,5812,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,1641 El Camino Real #103,2800 LEAVENWORTH ST,"San Francisco, CA 94133","(37.807088, -122.418926)",POINT (-122.418926 37.807088),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4410,0485254-01-001,485254,1707 Powell Llc,The Washbag,1707 Powell St,94133,8,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1707 Powell St,1707 POWELL ST,"San Francisco, CA 94133","(37.800331, -122.410849)",POINT (-122.410849 37.800331),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4411,0485254-02-001,485254,1707 Powell Llc,The Square Restaurant,1707 Powell St,94133,8,5812,01/01/2014 12:00:00 AM,01/13/2014 12:00:00 AM,1707 Powell St,1707 POWELL ST,"San Francisco, CA 94133","(37.800331, -122.410849)",POINT (-122.410849 37.800331),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4465,0486123-01-001,486123,P & F Risto Inc,Il Casaro Pizze Mozzarella Bar,348 Columbus Ave,94133,8,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,348 Columbus Ave,348 COLUMBUS AVE,"San Francisco, CA 94133","(37.798441, -122.407462)",POINT (-122.407462 37.798441),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4468,0486178-01-001,486178,Cafe Divine Inc,Cafe Divine Inc,1600 Stockton St,94133,8,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1600 Stockton St,1600 STOCKTON ST,"San Francisco, CA 94133","(37.80061, -122.409213)",POINT (-122.409213 37.80061),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4473,0486219-01-001,486219,Wing Sing Bakery Llc,Wing Sing Bakery Llc,1125 Stockton St,94133,8,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1125 Stockton St,1125 STOCKTON ST,"San Francisco, CA 94133","(37.796007, -122.408308)",POINT (-122.408308 37.796007),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4477,0486388-01-001,486388,Crossman Wanwisa M,Twisted Tapas Lounge,490 Broadway St,94133,8,3079,01/23/2014 12:00:00 AM,01/23/2014 12:00:00 AM,555 Taylor Street Apt 503,490 BROADWAY ST,"San Francisco, CA 94133","(37.798046, -122.405232)",POINT (-122.405232 37.798046),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4483,0486511-01-001,486511,Sf Fried Chicken Company,San Francisco Fried Chicken Co,362 Columbus Ave,94133,8,5812,02/14/2014 12:00:00 AM,02/14/2014 12:00:00 AM,1090 Montgomery 204 St,362 COLUMBUS AVE,"San Francisco, CA 94133","(37.798512, -122.407567)",POINT (-122.407567 37.798512),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4501,0486930-01-001,486930,Bikahi Inc,Caffe Sapore,790 Lombard St,94133,8,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,790 Lombard St,790 LOMBARD ST,"San Francisco, CA 94133","(37.802635, -122.414562)",POINT (-122.414562 37.802635),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
4511,0487052-01-001,487052,Food Revolution Llc,Benedict Arnolds,930 Union St,94133,8,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,930 Union St,930 UNION ST,"San Francisco, CA 94133","(37.799757, -122.414727)",POINT (-122.414727 37.799757),21552448.565,43114.3623601,SAN FRANCISCO,CA,94133
